gameid,league,split,game,patch,PlayerID,side,position,player,TeamID,ChampionID,Kills,Deaths,Assists,DoubleKills,TripleKills,QuadraKills,PentaKills,firstblood,FirstBloodKill,FirstBloodAssist,FirstBloodVictim,DamageToChampions,WardsPlaced,WardsKilled,ControlWardsBought,VisionScore,TotalGold,EarnedGold,GoldSpent,total cs,MinionKills,monsterkills,FriendlyMonstersKilled,EnemyMonstersKilled,GoldAtTen,XpAtTen,CsAtTen,GoldAtFifteen,XpAtFifteen,CsAtFifteen
ESPORTSTMNT01/1313241,LCS.A,2020-1,1,10.05,19.0,Red,1.0,Prismal,13,127.0,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16416.0,9.0,6.0,4.0,19.0,13000,9179,13550.0,269.0,257.0,12.0,12.0,0.0,3326.0,3215.0,77.0,6517.0,5998.0,133.0
ESPORTSTMNT01/1313241,LCS.A,2020-1,1,10.05,20.0,Red,2.0,Breezyyy,13,78.0,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,26.0,6.0,9.0,46.0,6742,2921,6275.0,36.0,36.0,0.0,0.0,0.0,1955.0,2435.0,9.0,3750.0,4537.0,20.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,88.0,Blue,4.0,Allorim,19,81.0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8116.0,11.0,3.0,5.0,27.0,9717,5780,9425.0,243.0,239.0,4.0,2.0,0.0,3038.0,4703.0,80.0,4509.0,7017.0,119.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,89.0,Blue,5.0,Potluck,19,93.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5202.0,9.0,6.0,9.0,34.0,8637,4700,7875.0,159.0,14.0,145.0,88.0,13.0,2973.0,3264.0,65.0,4703.0,4768.0,90.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,90.0,Blue,3.0,Insanity,19,51.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13832.0,18.0,5.0,8.0,36.0,9196,5259,8785.0,230.0,218.0,12.0,12.0,0.0,3285.0,4928.0,90.0,5272.0,8110.0,149.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,85.0,Blue,1.0,Altec,19,50.0,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8646.0,12.0,15.0,4.0,53.0,13193,9256,12650.0,280.0,266.0,14.0,11.0,0.0,3495.0,3425.0,100.0,5650.0,5109.0,150.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,91.0,Blue,2.0,Gate,19,117.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.0,35.0,7.0,10.0,57.0,6369,2432,5800.0,25.0,25.0,0.0,0.0,0.0,2041.0,2739.0,13.0,3535.0,4179.0,20.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,36.0,Red,4.0,Revenge,15,101.0,3,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13297.0,12.0,7.0,4.0,32.0,12685,8748,11133.0,255.0,247.0,8.0,0.0,0.0,2951.0,4554.0,69.0,4884.0,7066.0,116.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,37.0,Red,5.0,Fanatiik,15,99.0,4,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.0,11.0,6.0,7.0,29.0,10041,6104,8925.0,130.0,14.0,116.0,78.0,2.0,2746.0,2833.0,49.0,4375.0,4618.0,80.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,38.0,Red,3.0,Triple,15,113.0,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9784.0,8.0,7.0,5.0,26.0,12727,8790,12025.0,296.0,276.0,20.0,16.0,4.0,3400.0,4900.0,96.0,5466.0,8152.0,158.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,39.0,Red,1.0,Mash,15,49.0,9,1,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11789.0,14.0,10.0,6.0,45.0,14396,10459,11550.0,272.0,227.0,45.0,34.0,11.0,3453.0,2888.0,73.0,5436.0,5621.0,134.0
ESPORTSTMNT01/1323170,LCS.A,2020-1,1,10.05,40.0,Red,2.0,JayJ,15,119.0,0,0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3063.0,49.0,6.0,14.0,75.0,7519,3582,6300.0,32.0,32.0,0.0,0.0,0.0,2230.0,2776.0,12.0,3262.0,3902.0,21.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,68.0,Blue,4.0,Lourlo,14,101.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6750.0,14.0,6.0,6.0,29.0,8431,4594,8370.0,214.0,208.0,6.0,4.0,0.0,3298.0,4768.0,88.0,5099.0,7790.0,146.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,64.0,Blue,5.0,Grig,14,36.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4967.0,17.0,8.0,6.0,41.0,7626,3789,7550.0,147.0,16.0,131.0,98.0,8.0,3160.0,3548.0,69.0,4404.0,5106.0,93.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,69.0,Blue,3.0,Damonte,14,147.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11224.0,12.0,3.0,5.0,16.0,9421,5584,9585.0,260.0,248.0,12.0,12.0,0.0,3484.0,4815.0,99.0,4991.0,7215.0,144.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,70.0,Blue,1.0,Fenix,14,28.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9989.0,10.0,4.0,2.0,15.0,10299,6462,10250.0,259.0,243.0,16.0,14.0,0.0,3455.0,3374.0,90.0,5440.0,5520.0,146.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,71.0,Blue,2.0,Olleh,14,15.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,42.0,12.0,13.0,78.0,6037,2200,5925.0,33.0,33.0,0.0,0.0,0.0,2192.0,2839.0,13.0,3201.0,3982.0,21.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,58.0,Red,4.0,Deus,16,94.0,4,0,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16980.0,14.0,10.0,5.0,41.0,13016,9179,11525.0,271.0,252.0,19.0,12.0,1.0,3596.0,4512.0,82.0,5954.0,7786.0,144.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,59.0,Red,5.0,Fragas,16,99.0,1,0,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6241.0,10.0,9.0,9.0,39.0,9546,5709,9335.0,149.0,36.0,113.0,69.0,3.0,3140.0,3404.0,63.0,5292.0,5436.0,97.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,60.0,Red,3.0,Tuesday,16,84.0,6,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17941.0,10.0,5.0,4.0,23.0,14580,10743,13000.0,304.0,272.0,32.0,20.0,8.0,3656.0,5130.0,106.0,7123.0,8309.0,161.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,56.0,Red,1.0,Wind,16,73.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5069.0,13.0,11.0,4.0,45.0,11401,7564,10400.0,271.0,243.0,28.0,23.0,5.0,3369.0,3484.0,94.0,5251.0,6068.0,150.0
ESPORTSTMNT01/1313299,LCS.A,2020-1,1,10.05,61.0,Red,2.0,Fill,16,91.0,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.0,44.0,15.0,13.0,83.0,7159,3322,5525.0,36.0,36.0,0.0,0.0,0.0,2039.0,2871.0,12.0,3300.0,4715.0,20.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,47.0,Blue,4.0,Jenkins,11,101.0,8,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37685.0,22.0,11.0,7.0,63.0,19162,13350,17525.0,323.0,281.0,42.0,8.0,24.0,3321.0,5005.0,80.0,5712.0,7400.0,119.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,48.0,Blue,5.0,Shernfire,11,115.0,2,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23252.0,9.0,22.0,9.0,61.0,14162,8350,15985.0,240.0,73.0,167.0,101.0,18.0,2993.0,3392.0,56.0,4608.0,5493.0,80.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,49.0,Blue,3.0,Yusui,11,41.0,4,5,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23664.0,20.0,16.0,3.0,56.0,18103,12291,18425.0,384.0,348.0,36.0,16.0,11.0,3877.0,4907.0,88.0,5468.0,7054.0,128.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,50.0,Blue,1.0,Rikara,11,50.0,8,3,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29115.0,14.0,17.0,5.0,71.0,19414,13602,19325.0,359.0,322.0,37.0,17.0,12.0,3287.0,3237.0,92.0,5339.0,5478.0,131.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,51.0,Blue,2.0,Cao,11,119.0,0,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548.0,64.0,13.0,25.0,100.0,10234,4422,9775.0,37.0,33.0,4.0,0.0,0.0,2047.0,2424.0,10.0,3182.0,3894.0,15.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,26.0,Red,4.0,Brandini,17,85.0,2,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18931.0,25.0,1.0,7.0,35.0,15039,9227,13675.0,258.0,254.0,4.0,0.0,0.0,2811.0,4516.0,63.0,3920.0,6336.0,83.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,27.0,Red,5.0,AnDa,17,26.0,7,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25173.0,48.0,25.0,16.0,100.0,14992,9180,14000.0,227.0,67.0,160.0,112.0,14.0,2829.0,3001.0,62.0,4709.0,4548.0,93.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,28.0,Red,3.0,Giyuu,17,94.0,4,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21904.0,14.0,7.0,6.0,36.0,16763,10951,16200.0,322.0,299.0,23.0,18.0,2.0,3035.0,4105.0,79.0,4873.0,6207.0,116.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,29.0,Red,1.0,Deftly,17,73.0,8,3,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41752.0,14.0,12.0,6.0,49.0,24463,18651,21933.0,522.0,496.0,26.0,19.0,2.0,3371.0,3137.0,93.0,6056.0,5622.0,140.0
ESPORTSTMNT01/1323219,LCS.A,2020-1,1,10.05,30.0,Red,2.0,Matt,17,78.0,2,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9259.0,60.0,6.0,18.0,76.0,10224,4412,8550.0,28.0,28.0,0.0,0.0,0.0,1978.0,2684.0,12.0,3144.0,3796.0,17.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,78.0,Blue,4.0,ZionSpartan,18,101.0,6,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31391.0,27.0,8.0,12.0,58.0,19078,12207,18025.0,369.0,361.0,8.0,3.0,0.0,3155.0,4730.0,77.0,4726.0,7537.0,120.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,79.0,Blue,5.0,Hard,18,52.0,4,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38549.0,14.0,20.0,14.0,76.0,18488,11617,18775.0,334.0,74.0,260.0,210.0,4.0,3258.0,3616.0,69.0,4840.0,5858.0,105.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,80.0,Blue,3.0,Ablazeolive,18,85.0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27055.0,21.0,10.0,8.0,46.0,17357,10486,16550.0,354.0,342.0,12.0,4.0,0.0,3112.0,4498.0,77.0,4833.0,7300.0,128.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,81.0,Blue,1.0,Gorica,18,137.0,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31521.0,17.0,23.0,9.0,75.0,25790,18919,21475.0,601.0,577.0,24.0,12.0,4.0,3086.0,2875.0,77.0,5316.0,5382.0,137.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,77.0,Blue,2.0,Keith,18,91.0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5719.0,99.0,29.0,30.0,181.0,11185,4314,10275.0,55.0,55.0,0.0,0.0,0.0,2093.0,2605.0,12.0,3330.0,4317.0,26.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,47.0,Red,4.0,Jenkins,11,33.0,3,1,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45734.0,28.0,15.0,8.0,77.0,25489,18618,27083.0,494.0,472.0,22.0,1.0,9.0,3762.0,4723.0,84.0,5739.0,7737.0,136.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,48.0,Red,5.0,Shernfire,11,83.0,4,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21557.0,19.0,32.0,19.0,96.0,18851,11980,17100.0,317.0,71.0,246.0,151.0,18.0,3641.0,4481.0,88.0,5421.0,7000.0,117.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,49.0,Red,3.0,Yusui,11,112.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26061.0,32.0,9.0,11.0,75.0,21081,14210,19625.0,442.0,394.0,48.0,32.0,16.0,3093.0,4707.0,83.0,4887.0,7263.0,135.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,50.0,Red,1.0,Rikara,11,73.0,6,2,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26747.0,15.0,14.0,3.0,46.0,23825,16954,24675.0,518.0,465.0,53.0,32.0,9.0,3534.0,3094.0,84.0,5210.0,5347.0,133.0
ESPORTSTMNT01/1313641,LCS.A,2020-1,1,10.05,51.0,Red,2.0,Cao,11,78.0,1,4,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6033.0,108.0,15.0,30.0,152.0,12483,5612,11900.0,49.0,45.0,4.0,0.0,0.0,2065.0,2743.0,11.0,3488.0,4004.0,22.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,26.0,Blue,4.0,Brandini,17,101.0,2,2,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7901.0,14.0,8.0,4.0,39.0,13322,9111,11483.0,273.0,265.0,8.0,0.0,4.0,3191.0,4672.0,77.0,4974.0,7357.0,124.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,27.0,Blue,5.0,AnDa,17,63.0,5,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6491.0,16.0,13.0,8.0,47.0,11866,7655,9425.0,189.0,33.0,156.0,97.0,17.0,3007.0,3015.0,57.0,4635.0,5152.0,83.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,28.0,Blue,3.0,Giyuu,17,147.0,5,0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30502.0,12.0,6.0,2.0,31.0,13970,9759,11550.0,285.0,265.0,20.0,16.0,0.0,3731.0,4770.0,86.0,5748.0,8239.0,146.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,29.0,Blue,1.0,Deftly,17,8.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10104.0,9.0,7.0,4.0,35.0,13244,9033,11250.0,334.0,310.0,24.0,24.0,0.0,3181.0,3351.0,86.0,5044.0,5571.0,139.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,30.0,Blue,2.0,Matt,17,114.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.0,41.0,6.0,13.0,66.0,7028,2817,5900.0,26.0,26.0,0.0,0.0,0.0,2054.0,2354.0,12.0,3029.0,3499.0,19.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,68.0,Red,4.0,Lourlo,14,79.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.0,20.0,3.0,9.0,30.0,10452,6241,10225.0,277.0,277.0,0.0,0.0,0.0,3237.0,4813.0,86.0,5010.0,8007.0,135.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,64.0,Red,5.0,Grig,14,83.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10828.0,10.0,12.0,10.0,46.0,9797,5586,9500.0,168.0,23.0,145.0,102.0,0.0,2913.0,2922.0,55.0,5333.0,5779.0,98.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,69.0,Red,3.0,Damonte,14,18.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9697.0,18.0,2.0,10.0,30.0,12074,7863,12425.0,326.0,274.0,52.0,45.0,0.0,3323.0,4856.0,91.0,5058.0,7554.0,147.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,70.0,Red,1.0,Fenix,14,100.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564.0,23.0,14.0,5.0,62.0,7925,3714,6925.0,48.0,44.0,4.0,4.0,0.0,2678.0,2838.0,9.0,3765.0,4972.0,17.0
ESPORTSTMNT01/1313662,LCS.A,2020-1,1,10.05,71.0,Red,2.0,Olleh,14,75.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10261.0,15.0,4.0,4.0,40.0,10068,5857,8835.0,239.0,237.0,2.0,2.0,0.0,2943.0,3104.0,71.0,4371.0,5176.0,113.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,58.0,Blue,4.0,Deus,16,1.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13649.0,9.0,5.0,4.0,23.0,9728,6472,9633.0,206.0,194.0,12.0,5.0,0.0,3809.0,4925.0,80.0,6339.0,7945.0,132.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,59.0,Blue,5.0,Fragas,16,99.0,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580.0,7.0,4.0,5.0,24.0,7232,3976,6975.0,119.0,23.0,96.0,68.0,4.0,3060.0,3217.0,49.0,4743.0,5014.0,73.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,60.0,Blue,3.0,Tuesday,16,112.0,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8538.0,11.0,2.0,6.0,20.0,7330,4074,5835.0,150.0,146.0,4.0,4.0,0.0,3109.0,4066.0,65.0,4724.0,5807.0,94.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,56.0,Blue,1.0,Wind,16,115.0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.0,6.0,2.0,0.0,10.0,6579,3323,5975.0,150.0,150.0,0.0,0.0,0.0,2765.0,2758.0,65.0,4375.0,5418.0,103.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,61.0,Blue,2.0,Fill,16,88.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4686.0,26.0,10.0,12.0,58.0,6509,3253,6225.0,38.0,32.0,6.0,0.0,0.0,2111.0,2193.0,13.0,4765.0,3612.0,22.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,6.0,Red,4.0,Fudge,12,17.0,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12184.0,6.0,2.0,2.0,11.0,9028,5772,7233.0,149.0,149.0,0.0,0.0,0.0,2788.0,3818.0,56.0,4583.0,6513.0,102.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,7.0,Red,5.0,Inori,12,143.0,5,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13603.0,8.0,2.0,7.0,17.0,9340,6084,8175.0,135.0,19.0,116.0,76.0,16.0,2899.0,3447.0,61.0,4648.0,4979.0,87.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,8.0,Red,3.0,Palafox,12,85.0,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14353.0,9.0,4.0,1.0,21.0,10221,6965,9475.0,196.0,196.0,0.0,0.0,0.0,3402.0,4718.0,71.0,5305.0,7661.0,124.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,9.0,Red,1.0,K1ng,12,127.0,6,1,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24735.0,6.0,11.0,1.0,27.0,11981,8725,10650.0,213.0,203.0,10.0,8.0,0.0,4197.0,3443.0,85.0,6438.0,5388.0,130.0
ESPORTSTMNT01/1313692,LCS.A,2020-1,1,10.05,10.0,Red,2.0,Diamond,12,114.0,5,1,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5082.0,26.0,5.0,9.0,47.0,8365,5109,6175.0,40.0,32.0,8.0,0.0,0.0,3233.0,3224.0,15.0,4458.0,4377.0,21.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,16.0,Blue,4.0,FakeGod,13,85.0,2,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13319.0,14.0,3.0,5.0,27.0,9828,6362,8775.0,172.0,170.0,2.0,1.0,0.0,3022.0,4886.0,76.0,5296.0,7819.0,123.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,17.0,Blue,5.0,Contractz,13,37.0,7,2,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13901.0,10.0,10.0,9.0,38.0,11468,8002,9525.0,180.0,53.0,127.0,61.0,17.0,3444.0,3557.0,66.0,6234.0,6684.0,111.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,18.0,Blue,3.0,Soligo,13,112.0,5,1,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13044.0,14.0,2.0,7.0,26.0,11095,7629,9375.0,180.0,168.0,12.0,12.0,0.0,3201.0,4397.0,71.0,5643.0,7356.0,117.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,19.0,Blue,1.0,Prismal,13,73.0,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13195.0,14.0,7.0,7.0,32.0,10659,7193,10025.0,227.0,214.0,13.0,5.0,0.0,3391.0,3081.0,90.0,5279.0,4866.0,130.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,20.0,Blue,2.0,Breezyyy,13,78.0,2,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5880.0,33.0,10.0,9.0,70.0,7571,4105,6025.0,29.0,29.0,0.0,0.0,0.0,2159.0,2622.0,13.0,3876.0,3900.0,22.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,36.0,Red,4.0,Revenge,15,101.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7734.0,9.0,2.0,4.0,19.0,8899,5433,9203.0,188.0,175.0,13.0,8.0,0.0,3148.0,4939.0,80.0,4603.0,6874.0,113.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,37.0,Red,5.0,Fanatiik,15,99.0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,9.0,3.0,10.0,17.0,7068,3602,7000.0,116.0,12.0,104.0,77.0,9.0,3140.0,2890.0,52.0,4809.0,5100.0,86.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,38.0,Red,3.0,Triple,15,11.0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13739.0,12.0,6.0,6.0,28.0,8403,4937,7795.0,216.0,208.0,8.0,8.0,0.0,3258.0,4511.0,80.0,4552.0,6364.0,116.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,39.0,Red,1.0,Mash,15,49.0,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.0,10.0,11.0,2.0,36.0,10258,6792,8785.0,218.0,196.0,22.0,19.0,0.0,3061.0,2789.0,75.0,5379.0,5231.0,123.0
ESPORTSTMNT01/1313707,LCS.A,2020-1,1,10.05,40.0,Red,2.0,JayJ,15,119.0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0,34.0,8.0,11.0,55.0,5247,1781,4875.0,31.0,31.0,0.0,0.0,0.0,2068.0,2848.0,14.0,3207.0,4210.0,23.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,88.0,Blue,4.0,Allorim,19,85.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820.0,15.0,8.0,4.0,48.0,10572,6147,9250.0,234.0,230.0,4.0,0.0,0.0,3388.0,5071.0,87.0,5329.0,8132.0,143.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,89.0,Blue,5.0,Potluck,19,93.0,5,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.0,29.0,14.0,9.0,70.0,10043,5618,9800.0,140.0,17.0,123.0,85.0,4.0,2782.0,2664.0,50.0,4639.0,4397.0,87.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,90.0,Blue,3.0,Insanity,19,147.0,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20557.0,18.0,2.0,7.0,24.0,11637,7212,8650.0,203.0,183.0,20.0,12.0,4.0,3009.0,4253.0,59.0,4903.0,6857.0,105.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,85.0,Blue,1.0,Altec,19,127.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12233.0,14.0,19.0,4.0,67.0,14211,9786,13250.0,307.0,278.0,29.0,25.0,0.0,3198.0,3232.0,81.0,6114.0,5254.0,131.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,91.0,Blue,2.0,Gate,19,119.0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,45.0,7.0,13.0,80.0,7471,3046,6925.0,27.0,27.0,0.0,0.0,0.0,2054.0,2233.0,11.0,3210.0,3513.0,18.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,97.0,Red,4.0,Dhokla,20,33.0,6,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25082.0,14.0,4.0,7.0,32.0,15709,11284,14658.0,274.0,250.0,24.0,13.0,0.0,3501.0,4854.0,86.0,5935.0,7607.0,132.0
ESPORTSTMNT01/1313713,LCS.A,2020-1,1,10.05,98.0,Red,5.0,Spica,20,121.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,15.0,20.0,16.0,63.0,9357,4932,8725.0,141.0,33.0,108.0,54.0,20.0,2896.0,3168.0,59.0,4218.0,4786.0,86.0
